name,name_hiragana,name_romaji,latitude,longitude,group_code,operator_name
蛍茶屋,ほたるぢゃや,hotarujaya,32.7514,129.89364,009826,長崎電気軌道
長崎駅前,ながさきえきまえ,nagasakiekimae,32.75256,129.87182,009819,長崎電気軌道
桜町,さくらまち,sakuramachi,32.75066,129.87628,009827,長崎電気軌道
住吉,すみよし,sumiyoshi,32.79199,129.85988,009773,長崎電気軌道
赤迫,あかさこ,akasako,32.79399,129.85739,009769,長崎電気軌道
新地中華街,しんちちゅうかがい,shinchichuukagai,32.74284,129.87494,009839,長崎電気軌道
大浦海岸通,おおうらかいがんどおり,oourakaigandoori,32.73788,129.8707,009844,長崎電気軌道
石橋,いしばし,ishibashi,32.73448,129.8724,009846,長崎電気軌道
大浦天主堂,おおうらてんしゅどう,oouratenshudou,32.73626,129.87097,009845,長崎電気軌道
メディカルセンター,めでぃかるせんたー,medhikarusennta-,32.74044,129.87249,009843,長崎電気軌道
浦上駅前,うらがみえきまえ,uragamiekimae,32.76548,129.86414,009812,長崎電気軌道
大波止,おおはと,oohato,32.74564,129.87206,009832,長崎電気軌道
崇福寺,そうふくじ,soufukuji,32.74112,129.88259,009842,長崎電気軌道
五島町,ごとうまち,gotoumachi,32.74927,129.87222,009829,長崎電気軌道
若葉町,わかばまち,wakabamachi,32.78754,129.86175,009789,長崎電気軌道
原爆資料館,げんばくしりょうかん,genbakushiryoukan,32.77056,129.86356,009809,長崎電気軌道
千歳町,ちとせまち,chitosemachi,32.78926,129.86119,009787,長崎電気軌道
浦上車庫,うらかみしゃこ,urakamishako,32.77954,129.86142,009803,長崎電気軌道
銭座町,ぜんざまち,zenzamachi,32.76133,129.86571,009816,長崎電気軌道
長崎大学,ながさきだいがく,nagasakidaigaku,32.78494,129.86245,009794,長崎電気軌道
平和公園,へいわこうえん,heiwakouen,32.77449,129.86201,009808,長崎電気軌道
岩屋橋,いわやばし,iwayabashi,32.78234,129.86239,009799,長崎電気軌道
宝町,たからまち,takaramachi,32.75811,129.86862,009817,長崎電気軌道
大学病院,だいがくびょういん,daigakubyouin,32.76913,129.86409,009810,長崎電気軌道
観光通,かんこうどおり,kannkoudoori,32.74342,129.87779,009838,長崎電気軌道
西浜町,にしはまのまち,nishihamanomachi,32.74372,129.87604,009835,長崎電気軌道
昭和町通,しょうわまちどおり,shouwamachidoori,32.79054,129.86071,009778,長崎電気軌道
大橋,おおはし,oohashi,32.77757,129.86152,009806,長崎電気軌道
茂里町,もりまち,morimachi,32.76398,129.86449,009814,長崎電気軌道
思案橋,しあんばし,shianbashi,32.74268,129.88034,009841,長崎電気軌道
出島,でじま,dejima,32.7439,129.87181,009834,長崎電気軌道
八千代町,やちよまち,yachiyomachi,32.75461,129.87042,009818,長崎電気軌道
須坂,すざか,suzaka,36.65679,138.30421,002014,長野電鉄
善光寺下,ぜんこうじした,zennkoujishita,36.65839,138.19367,002008,長野電鉄
柳原,やなぎはら,yanagihara,36.66342,138.25829,002003,長野電鉄
長野,ながの,nagano,36.64355,138.18886,002031,長野電鉄
本郷,ほんごう,hongou,36.66261,138.2041,002005,長野電鉄
桜沢,さくらざわ,sakurazawa,36.71264,138.34963,001905,長野電鉄
信濃吉田,しなのよしだ,shinanoyoshida,36.66744,138.22092,001996,長野電鉄
村山,むらやま,murayama,36.65929,138.28027,002007,長野電鉄
夜間瀬,よませ,yomase,36.75997,138.40334,001841,長野電鉄
市役所前,しやくしょまえ,shiyakushomae,36.64809,138.19122,002026,長野電鉄
都住,つすみ,tsusumi,36.70405,138.32216,001915,長野電鉄
日野,ひの,hino,36.65594,138.2888,002016,長野電鉄
延徳,えんとく,entoku,36.72674,138.36251,001887,長野電鉄
桐原,きりはら,kirihara,36.66567,138.21307,001999,長野電鉄
信濃竹原,しなのたけはら,shinanotakehara,36.76109,138.39366,001839,長野電鉄
附属中学前,ふぞくちゅうがくまえ,fuzokuchuugakumae,36.66284,138.2479,002004,長野電鉄
上条,かみじょう,kamijou,36.74962,138.4076,001856,長野電鉄
小布施,おぶせ,obuse,36.69899,138.31279,001933,長野電鉄
湯田中,ゆだなか,yudanaka,36.74165,138.4149,001869,長野電鉄
北須坂,きたすざか,kitasuzaka,36.67839,138.30871,001979,長野電鉄
権堂,ごんどう,gondou,36.65325,138.19211,002020,長野電鉄
朝陽,あさひ,asahi,36.66633,138.2407,001998,長野電鉄
信州中野,しんしゅうなかの,shinshuunakano,36.74465,138.36493,001865,長野電鉄
中野松川,なかのまつかわ,nakanomatsukawa,36.75066,138.3743,001853,長野電鉄
前平公園,まえひらこうえん,maehirakouenn,35.44976,137.00168,004681,長良川鉄道
加茂野,かもの,kamono,35.46089,136.98512,004651,長良川鉄道
赤池,あかいけ,akaike,35.6718,136.96117,003825,長良川鉄道
美並苅安,みなみかりやす,minamikariyasu,35.66081,136.95477,003912,長良川鉄道
美濃太田,みのおおた,minooota,35.44561,137.01954,004693,長良川鉄道
深戸,ふかど,fukado,35.68648,136.96233,003720,長良川鉄道
富加,とみか,tomika,35.4751,136.96945,004605,長良川鉄道
母野,はんの,hannno,35.59859,136.94193,004243,長良川鉄道
湯の洞温泉口,ゆのほらおんせんぐち,yunohoraonsenguchi,35.57131,136.9313,004311,長良川鉄道
上万場,かみまんば,kamimanba,35.8446,136.87661,003013,長良川鉄道
郡上大和,ぐじょうやまと,gujouyamato,35.81513,136.89498,003057,長良川鉄道
美濃市,みのし,minoshi,35.53965,136.91564,004402,長良川鉄道
北濃,ほくのう,hokunou,35.93021,136.82972,002864,長良川鉄道
山田,やまだ,yamada,35.78859,136.91166,003122,長良川鉄道
白鳥高原,しらとりこうげん,shiratorikougen,35.9132,136.8424,002896,長良川鉄道
大島,おおしま,ooshima,35.86849,136.85905,002973,長良川鉄道
相生,あいおい,aioi,35.71509,136.95051,003494,長良川鉄道
関富岡,せきとみおか,sekitomioka,35.47854,136.94494,004592,長良川鉄道
関,せき,seki,35.48997,136.91284,004552,長良川鉄道
徳永,とくなが,tokunaga,35.80486,136.90355,003079,長良川鉄道
八坂,やさか,yasaka,35.6202,136.94508,004134,長良川鉄道
大矢,おおや,ooya,35.63766,136.95025,004046,長良川鉄道
自然園前,しぜんえんまえ,shizenenmae,35.77024,136.93128,003185,長良川鉄道
せきてらす前,せきてらすまえ,sekiterasumae,35.4834,136.91423,004573,長良川鉄道
木尾,こんの,konnno,35.60633,136.93855,004211,長良川鉄道
関市役所前,せきしやくしょまえ,sekishiyakushomae,35.49904,136.91285,004526,長良川鉄道
梅山,うめやま,umeyama,35.5497,136.91795,004369,長良川鉄道
美濃白鳥,みのしらとり,minoshiratori,35.88531,136.86068,002944,長良川鉄道
洲原,すはら,suhara,35.58883,136.94482,004265,長良川鉄道
福野,ふくの,fukuno,35.64636,136.95162,003994,長良川鉄道
関下有知,せきしもうち,sekishimouchi,35.51353,136.91458,004477,長良川鉄道
松森,まつもり,matsumori,35.52678,136.91542,004442,長良川鉄道
郡上八幡,ぐじょうはちまん,gujouhachiman,35.74163,136.94737,003308,長良川鉄道
みなみ子宝温泉,みなみこだからおんせん,minamikodakaraonsen,35.6278,136.95066,004100,長良川鉄道
関口,せきぐち,sekiguchi,35.47996,136.92889,004588,長良川鉄道
白山長滝,はくさんながたき,hakusannagataki,35.9197,136.83237,002882,長良川鉄道
大中,おおなか,oonaka,35.8538,136.86845,002996,長良川鉄道
万場,まんば,manba,35.83345,136.88325,003031,長良川鉄道
深郷田,ふこうだ,fukouda,40.95129,140.44111,000503,津軽鉄道
金木,かなぎ,kanagi,40.90295,140.45995,000515,津軽鉄道
十川,とおかわ,tookawa,40.81754,140.45706,000537,津軽鉄道
嘉瀬,かせ,kase,40.88098,140.46936,000519,津軽鉄道
毘沙門,びしゃもん,bishamon,40.85806,140.47774,000521,津軽鉄道
津軽五所川原,つがるごしょがわら,tsugarugoshogawara,40.81011,140.4487,000539,津軽鉄道
芦野公園,あしのこうえん,ashinokouen,40.91224,140.45165,000513,津軽鉄道
津軽飯詰,つがるいいづめ,tsugaruiizume,40.82959,140.47941,000530,津軽鉄道
大沢内,おおざわない,oozawanai,40.94019,140.43739,000505,津軽鉄道
津軽中里,つがるなかさと,tsugarunakasato,40.96489,140.44101,000502,津軽鉄道
川倉,かわくら,kawakura,40.92633,140.44371,000508,津軽鉄道
五農校前,ごのうこうまえ,gonoukoumae,40.82103,140.47846,000535,津軽鉄道
戸綿,とわた,towata,34.83137,137.93114,006485,天竜浜名湖鉄道
遠州森,えんしゅうもり,enshuumori,34.83112,137.92427,006486,天竜浜名湖鉄道
原田,はるだ,haruda,34.82017,137.9529,006540,天竜浜名湖鉄道
掛川市役所前,かけがわしやくしょまえ,kakegawashiyakushomae,34.77034,138.00006,006743,天竜浜名湖鉄道
いこいの広場,いこいのひろば,ikoinohiroba,34.78809,137.9638,006688,天竜浜名湖鉄道
桜木,さくらぎ,sakuragi,34.77824,137.97274,006719,天竜浜名湖鉄道
原谷,はらのや,haranoya,34.80847,137.95499,006591,天竜浜名湖鉄道
西掛川,にしかけがわ,nishikakegawa,34.77199,137.99506,006736,天竜浜名湖鉄道
細谷,ほそや,hosoya,34.79275,137.96164,006666,天竜浜名湖鉄道
円田,えんでん,enndenn,34.82084,137.90757,006537,天竜浜名湖鉄道
掛川,かけがわ,kakegawa,34.76933,138.01527,006746,天竜浜名湖鉄道
常葉大学前,ときわだいがくまえ,tokiwadaigakumae,34.81992,137.70927,006542,天竜浜名湖鉄道
西気賀,にしきが,nishikiga,34.80236,137.62157,006617,天竜浜名湖鉄道
遠江一宮,とおとうみいちのみや,tootoumiichinomiya,34.81806,137.88909,006553,天竜浜名湖鉄道
上野部,かみのべ,kaminobe,34.84724,137.83004,006446,天竜浜名湖鉄道
宮口,みやぐち,miyaguchi,34.83045,137.77375,006488,天竜浜名湖鉄道
アスモ前,あすもまえ,asumomae,34.72789,137.49417,006934,天竜浜名湖鉄道
岩水寺,がんすいじ,gannsuiji,34.83771,137.79258,006466,天竜浜名湖鉄道
浜名湖佐久米,はまなこさくめ,hamanakosakume,34.78924,137.59925,006683,天竜浜名湖鉄道
知波田,ちばた,chibata,34.75381,137.5121,006818,天竜浜名湖鉄道
都田,みやこだ,miyakoda,34.82826,137.7183,006499,天竜浜名湖鉄道
新所原,しんじょはら,shinjohara,34.72326,137.48446,006960,天竜浜名湖鉄道
寸座,すんざ,sunza,34.79014,137.61259,006679,天竜浜名湖鉄道
敷地,しきじ,shikiji,34.8266,137.86414,006510,天竜浜名湖鉄道
奥浜名湖,おくはまなこ,okuhamanako,34.79501,137.54587,006655,天竜浜名湖鉄道
天竜二俣,てんりゅうふたまた,tenryuufutamata,34.85914,137.82001,006414,天竜浜名湖鉄道
東都筑,ひがしつづき,higashitsuzuki,34.79044,137.58661,006677,天竜浜名湖鉄道
岡地,おかじ,okaji,34.81231,137.66571,006577,天竜浜名湖鉄道
フルーツパーク,ふるーつぱーく,furu-tsupa-ku,34.83438,137.7322,006479,天竜浜名湖鉄道
尾奈,おな,ona,34.78401,137.54174,006702,天竜浜名湖鉄道
都筑,つづき,tsuzuki,34.79585,137.5745,006653,天竜浜名湖鉄道
気賀,きが,kiga,34.8072,137.65195,006600,天竜浜名湖鉄道
豊岡,とよおか,toyooka,34.83715,137.83976,006470,天竜浜名湖鉄道
三ヶ日,みっかび,mikkabi,34.80257,137.55178,006616,天竜浜名湖鉄道
二俣本町,ふたまたほんまち,futamatahonnmachi,34.8594,137.81277,006412,天竜浜名湖鉄道
金指,かなさし,kanasashi,34.8169,137.68129,006559,天竜浜名湖鉄道
よしかわ,よしかわ,yoshikawa,33.54596,133.71041,009193,土佐くろしお鉄道
奈半利,なはり,nahari,33.42524,134.01825,009290,土佐くろしお鉄道
香我美,かがみ,kagami,33.53919,133.73736,009205,土佐くろしお鉄道
あかおか,あかおか,akaoka,33.53992,133.7222,009203,土佐くろしお鉄道
下山,しもやま,shimoyama,33.45855,133.94796,009271,土佐くろしお鉄道
のいち,のいち,noichi,33.5619,133.69775,009112,土佐くろしお鉄道
赤野,あかの,akano,33.51603,133.82479,009230,土佐くろしお鉄道
球場前,きゅうじょうまえ,kyuujoumae,33.50269,133.89157,009244,土佐くろしお鉄道
穴内,あなない,ananai,33.50634,133.86456,009239,土佐くろしお鉄道
西分,にしぶん,nishibun,33.51783,133.79091,009227,土佐くろしお鉄道
伊尾木,いおき,ioki,33.49087,133.92923,009256,土佐くろしお鉄道
安田,やすだ,yasuda,33.44335,133.98426,009281,土佐くろしお鉄道
唐浜,とうのはま,tounohama,33.44594,133.96649,009280,土佐くろしお鉄道
後免町,ごめんまち,gomenmachi,33.57451,133.65075,009077,土佐くろしお鉄道
和食,わじき,wajiki,33.51781,133.80946,009229,土佐くろしお鉄道
安芸,あき,aki,33.5048,133.90644,009240,土佐くろしお鉄道
立田,たてだ,tateda,33.57063,133.67042,009087,土佐くろしお鉄道
夜須,やす,yasu,33.53438,133.75457,009211,土佐くろしお鉄道
田野,たの,tano,33.43042,134.00761,009288,土佐くろしお鉄道
国見,くにみ,kunimi,32.97879,132.88396,009625,土佐くろしお鉄道
平田,ひらた,hirata,32.95566,132.79503,009636,土佐くろしお鉄道
東宿毛,ひがしすくも,higashisukumo,32.93364,132.72858,009646,土佐くろしお鉄道
具同,ぐどう,gudou,32.9794,132.91492,009624,土佐くろしお鉄道
宿毛,すくも,sukumo,32.93252,132.71359,009649,土佐くろしお鉄道
工業団地,こうぎょうだんち,kougyoudanchi,32.95638,132.80201,009634,土佐くろしお鉄道
有岡,ありおか,arioka,32.96124,132.83305,009633,土佐くろしお鉄道
中村,なかむら,nakamura,32.98455,132.94405,009621,土佐くろしお鉄道
荷稲,かいな,kaina,33.13303,133.11607,009571,土佐くろしお鉄道
佐賀公園,さがこうえん,sagakouen,33.06423,133.10622,009595,土佐くろしお鉄道
西大方,にしおおかた,nishiookata,33.00879,132.98681,009616,土佐くろしお鉄道
土佐佐賀,とささが,tosasaga,33.08128,133.10142,009586,土佐くろしお鉄道
海の王迎,うみのおうむかえ,uminooumukae,33.04051,133.04705,009604,土佐くろしお鉄道
土佐上川口,とさかみかわぐち,tosakamikawaguchi,33.04289,133.05604,009603,土佐くろしお鉄道
伊与喜,いよき,iyoki,33.10508,133.09833,009579,土佐くろしお鉄道
有井川,ありいがわ,ariigawa,33.03942,133.07098,009606,土佐くろしお鉄道
土佐入野,とさいりの,tosairino,33.02395,133.01158,009612,土佐くろしお鉄道
浮鞭,うきぶち,ukibuchi,33.03939,133.02975,009607,土佐くろしお鉄道
古津賀,こつか,kotsuka,32.98591,132.96231,009620,土佐くろしお鉄道
土佐白浜,とさしらはま,tosashirahama,33.05695,133.09735,009598,土佐くろしお鉄道
はりまや橋,はりまやばし,harimayabashi,33.55931,133.54282,009117,とさでん交通
宇治団地前,うじだんちまえ,ujidanchimae,33.55204,133.46116,009164,とさでん交通
上町五丁目,かみまちごちょうめ,kamimachigochoume,33.55726,133.5173,009144,とさでん交通
曙町東町,あけぼのちょうひがしまち,akebonochouhigashimachi,33.55158,133.49355,009167,とさでん交通
曙町,あけぼのちょう,akebonochou,33.55112,133.49084,009170,とさでん交通
高知城前,こうちじょうまえ,kouchijoumae,33.55842,133.53419,009131,とさでん交通
朝倉駅前,あさくらえきまえ,asakuraekimae,33.5508,133.48582,009171,とさでん交通
県庁前,けんちょうまえ,kenchoumae,33.55804,133.53227,009136,とさでん交通
旭駅前通,あさひえきまえどおり,asahiekimaedoori,33.55596,133.50965,009148,とさでん交通
咥内,こうない,kounai,33.55253,133.47111,009158,とさでん交通
蛍橋,ほたるばし,hotarubashi,33.55537,133.50344,009152,とさでん交通
鴨部,かもべ,kamobe,33.55209,133.49658,009163,とさでん交通
朝倉神社前,あさくらじんじゃまえ,asakurajinjamae,33.55203,133.48083,009165,とさでん交通
上町二丁目,かみまちにちょうめ,kamimachinichoume,33.55729,133.52305,009142,とさでん交通
上町一丁目,かみまちいっちょうめ,kamimachiicchoume,33.55732,133.52511,009141,とさでん交通
旭町一丁目,あさひまちいっちょうめ,asahimachiicchoume,33.5567,133.5136,009147,とさでん交通
大橋通,おおはしどおり,oohashidoori,33.5589,133.53639,009127,とさでん交通
枡形,ますがた,masugata,33.55733,133.52717,009140,とさでん交通
上町四丁目,かみまちよんちょうめ,kamimachiyonnchoume,33.55727,133.51982,009143,とさでん交通
鏡川橋,かがみがわばし,kagamigawabashi,33.5557,133.49875,009149,とさでん交通
旭町三丁目,あさひまちさんちょうめ,asahimachisannchoume,33.55562,133.50634,009151,とさでん交通
堀詰,ほりづめ,horizume,33.5595,133.5394,009119,とさでん交通
グランド通,ぐらんどどおり,guranndodoori,33.55756,133.52939,009138,とさでん交通
宮の奥,みやのおく,miyanooku,33.55248,133.47578,009159,とさでん交通
北山,きたやま,kitayama,33.54936,133.43848,009181,とさでん交通
鳴谷,なるたに,narutani,33.54881,133.43286,009183,とさでん交通
八代通,やしろどおり,yashirodoori,33.55226,133.45629,009161,とさでん交通
伊野商業前,いのしょうぎょうまえ,inoshougyoumae,33.55038,133.44425,009175,とさでん交通
伊野駅前,いのえきまえ,inoekimae,33.54859,133.42986,009184,とさでん交通
中山,なかやま,nakayama,33.55178,133.45245,009166,とさでん交通
清和学園前,せいわがくえんまえ,seiwagakuenmae,33.57468,133.61256,009074,とさでん交通
菜園場町,さえんばちょう,saenbachou,33.55901,133.54857,009126,とさでん交通
後免東町,ごめんひがしまち,gomennhigashimachi,33.57461,133.64826,009078,とさでん交通
長崎,ながさき,nagasaki,33.57503,133.62098,009073,とさでん交通
県立美術館通,けんりつびじゅつかんどおり,kennritsubijutsukanndoori,33.55887,133.57562,009128,とさでん交通
文珠通,もんじゅどおり,monnjudoori,33.55916,133.58014,009121,とさでん交通
知寄町一丁目,ちよりちょういっちょうめ,chiyorichouicchoume,33.55836,133.55672,009133,とさでん交通
鹿児,かこ,kako,33.56701,133.59711,009093,とさでん交通
新木,しんぎ,shinngi,33.56224,133.58672,009110,とさでん交通
後免西町,ごめんにしまち,gomennishimachi,33.57577,133.64295,009070,とさでん交通
明見橋,みょうけんばし,myoukennbashi,33.57468,133.61794,009075,とさでん交通
田辺島通,たべしまどおり,tabeshimadoori,33.56609,133.59276,009101,とさでん交通
一条橋,いちじょうばし,ichijoubashi,33.57466,133.61408,009076,とさでん交通
知寄町三丁目,ちよりちょうさんちょうめ,chiyorichousannchoume,33.55748,133.5656,009139,とさでん交通
北浦,きたうら,kitaura,33.57319,133.60353,009084,とさでん交通
東新木,ひがししんぎ,higashishinngi,33.56409,133.58975,009106,とさでん交通
後免中町,ごめんなかまち,gomennnakamachi,33.57546,133.64598,009072,とさでん交通
舟戸,ふなと,funato,33.57022,133.59967,009088,とさでん交通
葛島橋東詰,かずらしまばしひがしづめ,kazurashimabashihigashidume,33.55697,133.56971,009146,とさでん交通
篠原,ささばら,sasabara,33.57688,133.63162,009065,とさでん交通
知寄町二丁目,ちよりちょうにちょうめ,chiyorichounichoume,33.55808,133.55992,009135,とさでん交通
デンテツターミナルビル前,でんてつたーみなるびるまえ,dentetsuta-minarubirumae,33.55939,133.54406,009120,とさでん交通
介良通,けらどおり,keradoori,33.56023,133.58367,009115,とさでん交通
東工業前,ひがしこうぎょうまえ,higashikougyoumae,33.57625,133.63763,009068,とさでん交通
小篭通,こごめどおり,kogomedoori,33.57617,133.6261,009069,とさでん交通
高須,たかす,takasu,33.55913,133.57712,009122,とさでん交通
領石通,りょうせきどおり,ryousekidoori,33.57382,133.60792,009081,とさでん交通
住吉通,すみよしどおり,sumiyoshidoori,33.57637,133.63647,009067,とさでん交通
知寄町,ちよりちょう,chiyorichou,33.5579,133.56151,009137,とさでん交通
西高須,にしたかす,nishitakasu,33.55813,133.57314,009134,とさでん交通
宝永町,ほうえいちょう,houeichou,33.55859,133.55367,009130,とさでん交通
桟橋通五丁目,さんばしどおりごちょうめ,sannbashidoorigochoume,33.54046,133.55277,009201,とさでん交通
桟橋車庫前,さんばししゃこまえ,sanbashishakomae,33.54129,133.55224,009200,とさでん交通
高知橋,こうちばし,kouchibashi,33.56389,133.54337,009107,とさでん交通
桟橋通三丁目,さんばしどおりさんちょうめ,sannbashidoorisannchoume,33.54666,133.54856,009192,とさでん交通
梅の辻,うめのつじ,umenotsuji,33.55413,133.5435,009155,とさでん交通
高知駅前,こうちえきまえ,kouchiekimae,33.56652,133.5437,009098,とさでん交通
蓮池町通,はすいけまちどおり,hasuikemachidoori,33.56212,133.54316,009111,とさでん交通
桟橋通四丁目,さんばしどおりよんちょうめ,sannbashidooriyonnchoume,33.54464,133.54995,009195,とさでん交通
桟橋通一丁目,さんばしどおりいっちょうめ,sannbashidooriicchoume,33.5503,133.5461,009176,とさでん交通
桟橋通二丁目,さんばしどおりにちょうめ,sannbashidoorinichoume,33.54908,133.54691,009182,とさでん交通
島原港,しまばらこう,shimabarakou,32.76864,130.37011,009811,島原鉄道
多比良,たいら,taira,32.8719,130.30885,009677,島原鉄道
阿母崎,あぼざき,abozaki,32.83009,130.17023,009720,島原鉄道
三会,みえ,mie,32.81498,130.35714,009743,島原鉄道
島原船津,しまばらふなつ,shimabarafunatsu,32.7758,130.37558,009807,島原鉄道
神代（鍋島邸前）,こうじろ（なべしまていまえ）,koujiro（nabeshimateimae）,32.87155,130.26983,009678,島原鉄道
森山,もりやま,moriyama,32.83501,130.1135,009712,島原鉄道
諫早東高校,いさはやひがしこうこう,isahayahigashikoukou,32.82344,130.14912,009727,島原鉄道
愛野,あいの,aino,32.81888,130.1558,009736,島原鉄道
幸,さいわい,saiwai,32.83725,130.06621,009710,島原鉄道
干拓の里,かんたくのさと,kantakunosato,32.83615,130.09317,009711,島原鉄道
諫早（雲仙・島原口）,いさはや（うんぜん・しまばらぐち）,isahaya（unzen・shimabaraguchi）,32.85124,130.04151,009697,島原鉄道
釜ノ鼻,かまのはな,kamanohana,32.83406,130.13554,009715,島原鉄道
霊丘公園体育館,れいきゅうこうえんたいいくかん,reikyuukouenntaiikukann,32.78258,130.37419,009798,島原鉄道
西郷,さいごう,saigou,32.87292,130.244,009675,島原鉄道
島原,しまばら,shimabara,32.7906,130.37061,009777,島原鉄道
吾妻（雲仙市役所前）,あづま（うんぜんしやくしょまえ）,aduma（unzenshiyakushomae）,32.84038,130.18992,009706,島原鉄道
大三東,おおみさき,oomisaki,32.8437,130.34472,009703,島原鉄道
有明湯江,ありあけゆえ,ariakeyue,32.85799,130.32852,009687,島原鉄道
松尾,まつお,matsuo,32.83424,130.34761,009713,島原鉄道
小野,おの,ono,32.83402,130.08578,009716,島原鉄道
本諫早（諫早市役所前）,ほんいさはや（いさはやしやくしょまえ）,honisahaya（isahayashiyakushomae）,32.84178,130.05274,009704,島原鉄道
大正,たいしょう,taishou,32.8604,130.22563,009684,島原鉄道
古部,こべ,kobe,32.85636,130.21336,009689,島原鉄道
小田井,おたい,otai,35.22128,136.88093,005303,東海交通事業
枇杷島,びわじま,biwajima,35.19951,136.86143,005349,東海交通事業
尾張星の宮,おわりほしのみや,owarihoshinomiya,35.21306,136.85511,005319,東海交通事業
勝川,かちがわ,kachigawa,35.22803,136.95334,005284,東海交通事業
味美,あじよし,ajiyoshi,35.22935,136.93234,005282,東海交通事業
比良,ひら,hira,35.2286,136.90293,005283,東海交通事業
名古屋,なごや,nagoya,35.17103,136.88175,005451,東海旅客鉄道
八田,はった,hatta,35.14853,136.8528,005533,東海旅客鉄道
朝日,あさひ,asahi,35.03374,136.658,005871,東海旅客鉄道
富田浜,とみだはま,tomidahama,34.99656,136.6501,006022,東海旅客鉄道
富田,とんだ,tonnda,35.00816,136.65316,005977,東海旅客鉄道
蟹江,かにえ,kanie,35.14198,136.79348,005556,東海旅客鉄道
弥富,やとみ,yatomi,35.11407,136.72585,005655,東海旅客鉄道
永和,えいわ,eiwa,35.13284,136.76441,005578,東海旅客鉄道
長島,ながしま,nagashima,35.09817,136.69566,005704,東海旅客鉄道
春田,はるた,haruta,35.14315,136.81339,005550,東海旅客鉄道
南四日市,みなみよっかいち,minamiyokkaichi,34.94144,136.60959,006207,東海旅客鉄道
加佐登,かさど,kasado,34.89032,136.52999,006335,東海旅客鉄道
四日市,よっかいち,yokkaichi,34.9621,136.62988,006159,東海旅客鉄道
河曲,かわの,kawano,34.89789,136.56804,006312,東海旅客鉄道
井田川,いだがわ,idagawa,34.86827,136.49259,006392,東海旅客鉄道
三木里,みきさと,mikisato,34.00148,136.20255,008584,東海旅客鉄道
紀伊長島,きいながしま,kiinagashima,34.20933,136.33994,008394,東海旅客鉄道
九鬼,くき,kuki,34.01603,136.24267,008566,東海旅客鉄道
尾鷲,おわせ,owase,34.07433,136.19016,008495,東海旅客鉄道
相可,おうか,ouka,34.50311,136.54596,007837,東海旅客鉄道
阿曽,あそ,aso,34.3313,136.41112,008211,東海旅客鉄道
一身田,いしんでん,ishinden,34.76278,136.49939,006784,東海旅客鉄道
大泊,おおどまり,oodomari,33.90224,136.11807,008663,東海旅客鉄道
波田須,はだす,hadasu,33.91012,136.1381,008656,東海旅客鉄道
伊勢柏崎,いせかしわざき,isekashiwazaki,34.29956,136.39572,008264,東海旅客鉄道
川添,かわぞえ,kawazoe,34.41988,136.47365,007984,東海旅客鉄道
神志山,こうしやま,koushiyama,33.83977,136.06235,008766,東海旅客鉄道
栃原,とちはら,tochihara,34.44456,136.50934,007944,東海旅客鉄道
二木島,にぎしま,nigishima,33.93941,136.18083,008642,東海旅客鉄道
相賀,あいが,aiga,34.11193,136.22713,008467,東海旅客鉄道
多気,たき,taki,34.51591,136.57311,007806,東海旅客鉄道
新鹿,あたしか,atashika,33.92793,136.14419,008646,東海旅客鉄道
熊野市,くまのし,kumanoshi,33.88965,136.09878,008674,東海旅客鉄道
下庄,しものしょう,shimonoshou,34.81426,136.47961,006570,東海旅客鉄道
紀伊市木,きいいちぎ,kiiichigi,33.82801,136.05543,008783,東海旅客鉄道
三野瀬,みのぜ,minoze,34.16769,136.28239,008426,東海旅客鉄道
大曽根浦,おおそねうら,oosoneura,34.0619,136.22301,008512,東海旅客鉄道
三瀬谷,みのせ,minose,34.39475,136.40904,008051,東海旅客鉄道
梅ヶ谷,うめがだに,umegadani,34.25803,136.35656,008320,東海旅客鉄道
有井,ありい,arii,33.87619,136.0856,008692,東海旅客鉄道
徳和,とくわ,tokuwa,34.55403,136.55355,007721,東海旅客鉄道
阿漕,あこぎ,akogi,34.70311,136.50451,007066,東海旅客鉄道
高茶屋,たかちゃや,takachaya,34.66728,136.51262,007304,東海旅客鉄道
船津,ふなつ,funatsu,34.14217,136.22872,008451,東海旅客鉄道
佐奈,さな,sana,34.47847,136.53904,007889,東海旅客鉄道
滝原,たきはら,takihara,34.36016,136.41204,008144,東海旅客鉄道
大内山,おおうちやま,oouchiyama,34.27814,136.35924,008293,東海旅客鉄道
六軒,ろっけん,rokkenn,34.61763,136.50759,007558,東海旅客鉄道
賀田,かた,kata,33.97165,136.18974,008601,東海旅客鉄道
鵜殿,うどの,udono,33.73673,136.01552,008865,東海旅客鉄道
紀伊井田,きいいだ,kiiida,33.75996,136.02396,008852,東海旅客鉄道
阿田和,あたわ,atawa,33.80474,136.04241,008810,東海旅客鉄道
国府津,こうづ,kouzu,35.2814,139.21496,005157,東海旅客鉄道
御殿場,ごてんば,gotenba,35.29995,138.93422,005115,東海旅客鉄道
山北,やまきた,yamakita,35.36081,139.08077,004941,東海旅客鉄道
富士岡,ふじおか,fujioka,35.25489,138.91964,005222,東海旅客鉄道
東山北,ひがしやまきた,higashiyamakita,35.35761,139.10773,004952,東海旅客鉄道
松田,まつだ,matsuda,35.346,139.13914,004977,東海旅客鉄道
上大井,かみおおい,kamiooi,35.32179,139.16363,005047,東海旅客鉄道
