uuid,name,name_hiragana,name_romaji,latitude,longitude,group_code,operator_uuid
92c67e91-bb4d-4ce4-9dc9-d955459521c0,出馬,いずんま,izunnma,35.04935,137.74425,005836,e046fc2d-f50c-42a5-a7b7-341a882e05b3
f806c814-4474-4eab-ac11-55bd87d37f68,中部天竜,ちゅうぶてんりゅう,chuubutenryuu,35.08532,137.80286,005734,e046fc2d-f50c-42a5-a7b7-341a882e05b3
667a4680-2201-4b22-b259-797bc7ba6908,早瀬,はやせ,hayase,35.06058,137.77509,005800,e046fc2d-f50c-42a5-a7b7-341a882e05b3
6d46f1e6-f5a5-4c6a-b2ba-4a53c4eda838,伊那上郷,いなかみさと,inakamisato,35.52018,137.83903,004456,e046fc2d-f50c-42a5-a7b7-341a882e05b3
a8330469-6873-4f03-a5ef-ce539b7bb5b5,市田,いちだ,ichida,35.54935,137.88658,004371,e046fc2d-f50c-42a5-a7b7-341a882e05b3
53f0817d-e7ed-4049-9f31-28efc0aee142,城西,しろにし,shironishi,35.13159,137.86203,005585,e046fc2d-f50c-42a5-a7b7-341a882e05b3
0bf537bc-ec8a-40d4-b57b-99d80fedc92f,温田,ぬくた,nukuta,35.33637,137.84145,005005,e046fc2d-f50c-42a5-a7b7-341a882e05b3
18e54654-ad93-458f-8ac4-fce3339ece2f,柿平,かきだいら,kakidaira,34.99052,137.64401,006054,e046fc2d-f50c-42a5-a7b7-341a882e05b3
b6552a7a-b66a-4b17-a05d-c590ea0c3158,川路,かわじ,kawaji,35.45312,137.81575,004671,e046fc2d-f50c-42a5-a7b7-341a882e05b3
b835091f-c21f-4ce9-a8b2-5f813b605130,鶯巣,うぐす,ugusu,35.26743,137.83267,005185,e046fc2d-f50c-42a5-a7b7-341a882e05b3
fe031068-da4f-4497-8bb5-7285679ae607,水窪,みさくぼ,misakubo,35.16334,137.8705,005484,e046fc2d-f50c-42a5-a7b7-341a882e05b3
65833df1-4a62-42b8-bf45-bb07e80f8c35,小和田,こわだ,kowada,35.2099,137.836,005326,e046fc2d-f50c-42a5-a7b7-341a882e05b3
9d45c30e-9d20-4669-aa13-62f949d8c945,大嵐,おおぞれ,oozore,35.19046,137.81852,005391,e046fc2d-f50c-42a5-a7b7-341a882e05b3
d3c8d8cf-6a65-448b-a5d0-6933c29b418b,相月,あいづき,aizuki,35.11491,137.85436,005646,e046fc2d-f50c-42a5-a7b7-341a882e05b3
4e341e86-b905-4cfe-bb2a-fc49fc74981e,伊那八幡,いなやわた,inayawata,35.49675,137.84155,004533,e046fc2d-f50c-42a5-a7b7-341a882e05b3
81909ae4-0f47-44e6-a466-083e9c62925a,三河槙原,みかわまきはら,mikawamakihara,34.98855,137.62091,006064,e046fc2d-f50c-42a5-a7b7-341a882e05b3
7d5b234a-df89-4349-9948-093bebbfac7e,佐久間,さくま,sakuma,35.09187,137.80973,005720,e046fc2d-f50c-42a5-a7b7-341a882e05b3
d421536e-cf24-4459-9ed3-c831a78b1a64,切石,きりいし,kiriishi,35.5124,137.80915,004481,e046fc2d-f50c-42a5-a7b7-341a882e05b3
d206360e-4479-4eb3-b59b-7ff62358a366,毛賀,けが,kega,35.48744,137.83939,004559,e046fc2d-f50c-42a5-a7b7-341a882e05b3
39c28657-9676-4092-a2cf-1cd09b27ad44,為栗,してぐり,shiteguri,35.31175,137.84858,005084,e046fc2d-f50c-42a5-a7b7-341a882e05b3
bdc89495-e474-4824-9219-a6a120f2c154,門島,かどしま,kadoshima,35.37536,137.81407,004898,e046fc2d-f50c-42a5-a7b7-341a882e05b3
64ff0d94-ba05-41e5-9e5c-b8ecdeee637a,中井侍,なかいさむらい,nakaisamurai,35.23592,137.83494,005266,e046fc2d-f50c-42a5-a7b7-341a882e05b3
fe163eb2-b294-439a-b1e5-afcad9243186,唐笠,からかさ,karakasa,35.40233,137.81021,004811,e046fc2d-f50c-42a5-a7b7-341a882e05b3
f91ef6bb-8074-4257-b06b-9c2dac6597e7,三河川合,みかわかわい,mikawakawai,35.00173,137.664,006004,e046fc2d-f50c-42a5-a7b7-341a882e05b3
57af1db2-847b-4fb4-bb26-828715c0c6d2,下市田,しもいちだ,shimoichida,35.54416,137.87634,004385,e046fc2d-f50c-42a5-a7b7-341a882e05b3
b78ec4f7-ed49-4529-a66d-c8ddb032d638,田本,たもと,tamoto,35.34896,137.83791,004970,e046fc2d-f50c-42a5-a7b7-341a882e05b3
5d13aa8d-bf3d-4186-953f-4fd61e0644d6,桜町,さくらまち,sakuramachi,35.52218,137.82976,004453,e046fc2d-f50c-42a5-a7b7-341a882e05b3
2db4dcce-1d26-4e0c-8847-2e3021b9a1dd,伊那小沢,いなこざわ,inakozawa,35.2541,137.83475,005224,e046fc2d-f50c-42a5-a7b7-341a882e05b3
b0404ba1-28c6-4969-a3ac-db608e146e5a,小坂井,こざかい,kozakai,34.7976,137.3631,006645,e046fc2d-f50c-42a5-a7b7-341a882e05b3
6f49dcca-1012-4cd0-851e-a7e04468e25d,鳥居,とりい,torii,34.92075,137.55163,006264,e046fc2d-f50c-42a5-a7b7-341a882e05b3
d8abe996-6adf-4427-8b07-6ebff0394b40,下地,しもじ,shimoji,34.78098,137.37063,006707,e046fc2d-f50c-42a5-a7b7-341a882e05b3
d02a9ea6-9483-4e37-849b-8d4139c35013,三河大野,みかわおおの,mikawaoono,34.95198,137.603,006186,e046fc2d-f50c-42a5-a7b7-341a882e05b3
407395f2-2832-45df-bf6c-ba269f77a840,湯谷温泉,ゆやおんせん,yuyaonnsenn,34.9705,137.61303,006132,e046fc2d-f50c-42a5-a7b7-341a882e05b3
da40633f-e8e4-4374-ac05-381bcd380d4c,船町,ふなまち,funamachi,34.77574,137.37407,006724,e046fc2d-f50c-42a5-a7b7-341a882e05b3
4aa3a153-8ba0-435c-b29c-18d17120cede,野田城,のだじょう,nodajou,34.8893,137.47789,006338,e046fc2d-f50c-42a5-a7b7-341a882e05b3
d35e9faf-3f9d-475a-823d-e2946c0e27b1,東上,とうじょう,toujou,34.87616,137.45536,006375,e046fc2d-f50c-42a5-a7b7-341a882e05b3
5268aa05-2a84-4880-b606-c3751d302cf3,三河東郷,みかわとうごう,mikawatougou,34.91224,137.52732,006281,e046fc2d-f50c-42a5-a7b7-341a882e05b3
35008491-d450-47b2-bfe9-795c308fbd13,東新町,ひがししんまち,higashishinmachi,34.90612,137.50298,006296,e046fc2d-f50c-42a5-a7b7-341a882e05b3
55e1f3e9-7ffe-41be-8c07-41c0f9980856,新城,しんしろ,shinshiro,34.90107,137.493,006308,e046fc2d-f50c-42a5-a7b7-341a882e05b3
4b70f773-b0e5-40e7-8c48-407801c1a79d,本長篠,ほんながしの,honnnagashino,34.93265,137.57674,006228,e046fc2d-f50c-42a5-a7b7-341a882e05b3
b21cd418-4563-474b-9204-c7f69de59d50,三河一宮,みかわいちのみや,mikawaichinomiya,34.84795,137.4146,006444,e046fc2d-f50c-42a5-a7b7-341a882e05b3
a0415b6a-e96b-479c-a8ca-279943958583,茶臼山,ちゃうすやま,chausuyama,34.91036,137.51444,006288,e046fc2d-f50c-42a5-a7b7-341a882e05b3
27cb7147-2193-4b5e-bb89-70694845225a,牛久保,うしくぼ,ushikubo,34.80857,137.38172,006590,e046fc2d-f50c-42a5-a7b7-341a882e05b3
860e54d6-125c-4383-acf2-16c658c39fcc,豊川,とよかわ,toyokawa,34.82255,137.39722,006530,e046fc2d-f50c-42a5-a7b7-341a882e05b3
8ef9f1f1-9a89-43c0-b1fb-a02ac13b326b,大海,おおみ,oomi,34.93016,137.54901,006237,e046fc2d-f50c-42a5-a7b7-341a882e05b3
a127296e-b245-4bb4-a291-989494cb4b95,長篠城,ながしのじょう,nagashinojou,34.92605,137.56528,006248,e046fc2d-f50c-42a5-a7b7-341a882e05b3
0cedbab9-0196-4afc-a02e-b84b3ff4ddb3,江島,えじま,ejima,34.86786,137.44156,006393,e046fc2d-f50c-42a5-a7b7-341a882e05b3
56b23df5-5d69-4250-9209-3e7e14e7e0bb,長山,ながやま,nagayama,34.8644,137.43135,006401,e046fc2d-f50c-42a5-a7b7-341a882e05b3
a8cf2f5d-e502-488f-9feb-ef22c0f8961f,緒川,おがわ,ogawa,34.98139,136.9719,006094,e046fc2d-f50c-42a5-a7b7-341a882e05b3
9347dd80-47e2-47c5-ac06-436884c11785,尾張森岡,おわりもりおか,owarimorioka,34.99388,136.97046,006039,e046fc2d-f50c-42a5-a7b7-341a882e05b3
dd1f3933-f949-4a7e-8bf1-112afd752aa1,乙川,おっかわ,okkawa,34.90336,136.94155,006301,e046fc2d-f50c-42a5-a7b7-341a882e05b3
0e573cc9-b001-4ab0-81be-6a0df8a1fdd3,半田,はんだ,handa,34.89411,136.93043,006320,e046fc2d-f50c-42a5-a7b7-341a882e05b3
61760eba-fcc1-489f-b964-09b3a4dd4764,亀崎,かめざき,kamezaki,34.91901,136.96111,006267,e046fc2d-f50c-42a5-a7b7-341a882e05b3
58ac19a9-6e82-4943-b8dd-7a326c758e0b,石浜,いしはま,ishihama,34.96787,136.97291,006141,e046fc2d-f50c-42a5-a7b7-341a882e05b3
130e676f-ddb1-4649-9266-91d896a55443,東浦,ひがしうら,higashiura,34.9496,136.9707,006195,e046fc2d-f50c-42a5-a7b7-341a882e05b3
8bd56bb6-f99d-4fda-ac65-14c71da8b181,東成岩,ひがしならわ,higashinarawa,34.8743,136.92349,006380,e046fc2d-f50c-42a5-a7b7-341a882e05b3
12e530b0-cc62-4483-ab28-5a5ed2060899,武豊,たけとよ,taketoyo,34.85327,136.92109,006430,e046fc2d-f50c-42a5-a7b7-341a882e05b3
598a10ed-e854-4449-a49a-cbe2b7822ed5,上ノ庄,かみのしょう,kaminoshou,34.598,136.49933,007613,e046fc2d-f50c-42a5-a7b7-341a882e05b3
8f9707e4-e88e-4f1b-8157-c252cb9e947b,家城,いえき,ieki,34.62585,136.31923,007530,e046fc2d-f50c-42a5-a7b7-341a882e05b3
9c292460-8d43-4d86-9c00-d3603cfdea7d,井関,いせぎ,isegi,34.64258,136.41279,007463,e046fc2d-f50c-42a5-a7b7-341a882e05b3
53e13bbb-5ca0-4269-9c5b-fcd63780548d,伊勢大井,いせおおい,iseooi,34.65,136.38518,007421,e046fc2d-f50c-42a5-a7b7-341a882e05b3
a0583ad8-a667-4a6a-80b3-41ed742e3024,一志,いちし,ichishi,34.6549,136.4361,007401,e046fc2d-f50c-42a5-a7b7-341a882e05b3
d69c99d6-1c7c-44af-adac-9ea092eb27d1,伊勢奥津,いせおきつ,iseokitsu,34.51217,136.26,007817,e046fc2d-f50c-42a5-a7b7-341a882e05b3
d8565389-dddc-4dbf-8141-849f4da66eab,権現前,ごんげんまえ,gongenmae,34.61775,136.48212,007557,e046fc2d-f50c-42a5-a7b7-341a882e05b3
dee9bc61-441a-4459-8690-adaaab2e8e45,伊勢鎌倉,いせかまくら,isekamakura,34.57402,136.27838,007672,e046fc2d-f50c-42a5-a7b7-341a882e05b3
fac69242-f444-4bfe-9726-c98926b144dc,伊勢八知,いせやち,iseyachi,34.5551,136.2638,007715,e046fc2d-f50c-42a5-a7b7-341a882e05b3
108ccda5-2816-4a36-a2cb-6fa762577040,比津,ひつ,hitsu,34.5323,136.27082,007770,e046fc2d-f50c-42a5-a7b7-341a882e05b3
fd2bb23a-bac4-41f9-84d8-0dbfe4efa0f6,伊勢八太,いせはた,isehata,34.64734,136.44701,007438,e046fc2d-f50c-42a5-a7b7-341a882e05b3
3d069b70-fe08-46cb-a0de-7c638aebd9a6,伊勢竹原,いせたけはら,isetakehara,34.60004,136.30922,007608,e046fc2d-f50c-42a5-a7b7-341a882e05b3
1960aaa9-4db7-4cd1-b08e-48a30562da6a,伊勢川口,いせかわぐち,isekawaguchi,34.64783,136.35675,007436,e046fc2d-f50c-42a5-a7b7-341a882e05b3
10dd0c42-7422-4900-9db1-0071ed285bcd,関ノ宮,せきのみや,sekinomiya,34.6377,136.33961,007481,e046fc2d-f50c-42a5-a7b7-341a882e05b3
73daec0f-93d0-46c1-9e21-cf3e84683bee,天王洲アイル,てんのうずあいる,tennouzuairu,35.6218,139.7509,004123,93b6a77e-ff74-4a78-8657-2a551953d962
3316947c-f0a7-49ec-b2a3-75c2109c9181,大井競馬場前,おおいけいばじょうまえ,ooikeibajoumae,35.59503,139.7472,004251,93b6a77e-ff74-4a78-8657-2a551953d962
6ce48887-86e5-41c9-9c3e-164e5793b1df,モノレール浜松町,ものれーるはままつちょう,monore-ruhamamatsuchou,35.65575,139.75667,003946,93b6a77e-ff74-4a78-8657-2a551953d962
84e351e0-2a73-4133-bddd-6bf2c5b6af3e,羽田空港第1ターミナル,はねだくうこうだいいちたーみなる,hanedakuukoudaiichita-minaru,35.54914,139.78461,004372,93b6a77e-ff74-4a78-8657-2a551953d962
2cad72e5-c9ba-4419-8f1a-60a0248b678c,整備場,せいびじょう,seibijou,35.5551,139.75336,004348,93b6a77e-ff74-4a78-8657-2a551953d962
673d2b3e-0448-4799-a2ba-a763d34adf27,羽田空港第2ターミナル,はねだくうこうだいにたーみなる,hanedakuukoudainita-minaru,35.5508,139.7882,004361,93b6a77e-ff74-4a78-8657-2a551953d962
054fe5aa-ced7-4199-84bb-85c63517e6dc,流通センター,りゅうつうせんたー,ryuutsuusenta-,35.58145,139.74919,004285,93b6a77e-ff74-4a78-8657-2a551953d962
02c644c4-861b-4930-bb8c-baac0fdf70c1,昭和島,しょうわじま,shouwajima,35.57067,139.74993,004312,93b6a77e-ff74-4a78-8657-2a551953d962
c12e7962-8872-4052-9500-499a732a8f3b,新整備場,しんせいびじょう,shinseibijou,35.54279,139.7868,004393,93b6a77e-ff74-4a78-8657-2a551953d962
a0d3fb58-e92c-4191-9351-cd243e7ad2d6,こどもの国,こどものくに,kodomonokuni,35.558,139.48667,004341,e2987dc5-c5bf-4810-8b7b-8492af38d48e
45a88ed6-6fbe-4230-8588-2f3131851a6d,恩田,おんだ,onda,35.54558,139.49218,004377,e2987dc5-c5bf-4810-8b7b-8492af38d48e
9a3ffc16-730e-4708-9555-251cd798b592,長津田,ながつた,nagatsuta,35.53176,139.49472,004430,e2987dc5-c5bf-4810-8b7b-8492af38d48e
a719e1c5-093a-45f9-8b3a-c54b48274d4c,若林,わかばやし,wakabayashi,35.64593,139.65991,003996,e2987dc5-c5bf-4810-8b7b-8492af38d48e
d57cad9e-f1ec-4409-bdeb-20e42ccdf69d,宮の坂,みやのさか,miyanosaka,35.64755,139.64492,003989,e2987dc5-c5bf-4810-8b7b-8492af38d48e
13869ee4-652f-4072-9fb8-4a5cf76dda78,山下,やました,yamashita,35.65425,139.64644,003957,e2987dc5-c5bf-4810-8b7b-8492af38d48e
7eb963b3-195d-41d8-9068-dac52908619b,世田谷,せたがや,setagaya,35.6435,139.65084,004021,e2987dc5-c5bf-4810-8b7b-8492af38d48e
631ae156-3965-47d4-a26a-95911cbb04c6,松原,まつばら,matsubara,35.6602,139.6419,003915,e2987dc5-c5bf-4810-8b7b-8492af38d48e
d292cbad-8544-406f-b1fa-324cd6fd726c,松陰神社前,しょういんじんじゃまえ,shouinjinjamae,35.64389,139.65499,004017,e2987dc5-c5bf-4810-8b7b-8492af38d48e
aa56a349-0591-4049-a338-a5a8981148c9,三軒茶屋,さんげんぢゃや,sangenjaya,35.64353,139.67067,004016,e2987dc5-c5bf-4810-8b7b-8492af38d48e
136b92a6-fe27-4ffe-904f-73140bc2588b,上町,かみまち,kamimachi,35.6436,139.64638,004020,e2987dc5-c5bf-4810-8b7b-8492af38d48e
29e07901-6c06-408b-9a2a-9a25705537e0,西太子堂,にしたいしどう,nishitaishidou,35.64452,139.66635,004006,e2987dc5-c5bf-4810-8b7b-8492af38d48e
a54b5315-b1d4-4ae4-a3ae-1a7b930620d5,大井町,おおいまち,ooimachi,35.60739,139.73447,004197,e2987dc5-c5bf-4810-8b7b-8492af38d48e
e60f7029-4a06-42dd-9a4f-6a560c374560,戸越公園,とごしこうえん,togoshikouen,35.60893,139.71839,004186,e2987dc5-c5bf-4810-8b7b-8492af38d48e
05bb3483-43f2-4d60-b2a5-f37df2c53f7f,下神明,しもしんめい,shimoshinmei,35.60871,139.72631,004188,e2987dc5-c5bf-4810-8b7b-8492af38d48e
52187a89-11f0-4a8b-89d6-e187f0930542,二子玉川,ふたこたまがわ,futakotamagawa,35.61152,139.62649,004177,e2987dc5-c5bf-4810-8b7b-8492af38d48e
1948ef87-48fe-40b6-81b7-ddb4f6cd42c3,北千束,きたせんぞく,kitasenzoku,35.60628,139.69327,004212,e2987dc5-c5bf-4810-8b7b-8492af38d48e
5252abe5-64d7-4156-ad3b-8cc25c6a7285,上野毛,かみのげ,kaminoge,35.61199,139.63891,004175,e2987dc5-c5bf-4810-8b7b-8492af38d48e
18ff5627-74b9-4fb5-bbaf-11d1afa53d22,旗の台,はたのだい,hatanodai,35.60503,139.70276,004219,e2987dc5-c5bf-4810-8b7b-8492af38d48e
4df6b277-69a3-477a-9835-ea714457c835,等々力,とどろき,todoroki,35.60837,139.64796,004191,e2987dc5-c5bf-4810-8b7b-8492af38d48e
8289d073-73b9-4db8-9032-257e0b68d6b5,緑が丘,みどりがおか,midorigaoka,35.60648,139.67915,004210,e2987dc5-c5bf-4810-8b7b-8492af38d48e
26b98d84-7cee-45b2-9207-211945abd94d,九品仏,くほんぶつ,kuhonbutsu,35.60538,139.66101,004216,e2987dc5-c5bf-4810-8b7b-8492af38d48e
e2177fe3-88ea-44eb-9157-93b11e80c9d4,大岡山,おおおかやま,oookayama,35.60714,139.68484,004200,e2987dc5-c5bf-4810-8b7b-8492af38d48e
149ceac4-634e-49e8-8440-880ec207edc2,自由が丘,じゆうがおか,jiyuugaoka,35.60733,139.6688,004196,e2987dc5-c5bf-4810-8b7b-8492af38d48e
8c7e7604-5ffa-4f9b-9f79-47f91ae085b9,中延,なかのぶ,nakanobu,35.60545,139.71307,004215,e2987dc5-c5bf-4810-8b7b-8492af38d48e
478ce679-9fc0-4eff-8631-15ad227393b6,尾山台,おやまだい,oyamadai,35.60694,139.65412,004205,e2987dc5-c5bf-4810-8b7b-8492af38d48e
32a19192-5808-4bf8-8d32-863a337f6138,荏原町,えばらまち,ebaramachi,35.60381,139.70755,004225,e2987dc5-c5bf-4810-8b7b-8492af38d48e
7214a134-5ea4-4a27-837a-ac0c68068cd4,大崎広小路,おおさきひろこうじ,oosakihirokouji,35.62231,139.72236,004127,e2987dc5-c5bf-4810-8b7b-8492af38d48e
c82b183c-cb9f-45c4-9db3-b4f09510a837,五反田,ごたんだ,gotanda,35.62597,139.72391,004110,e2987dc5-c5bf-4810-8b7b-8492af38d48e
bd6ebbe5-88f6-4854-8468-52ce7b641b78,戸越銀座,とごしぎんざ,togoshiginza,35.61601,139.715,004155,e2987dc5-c5bf-4810-8b7b-8492af38d48e
fcdad269-f4e0-47df-a237-d05a55d14d37,荏原中延,えばらなかのぶ,ebaranakanobu,35.6099,139.71203,004181,e2987dc5-c5bf-4810-8b7b-8492af38d48e
56074d13-fce5-4ea9-877f-d0a1d17b321e,雪が谷大塚,ゆきがやおおつか,yukigayaootsuka,35.59197,139.68113,004259,e2987dc5-c5bf-4810-8b7b-8492af38d48e
b68d6861-2a04-418a-ab1e-972bb6931214,石川台,いしかわだい,ishikawadai,35.59686,139.68509,004247,e2987dc5-c5bf-4810-8b7b-8492af38d48e
1b428582-61d3-4a8f-bb5c-b56314d09d1b,御嶽山,おんたけさん,ontakesan,35.58515,139.68242,004273,e2987dc5-c5bf-4810-8b7b-8492af38d48e
7025828a-26fa-4622-b569-56cd0fe44469,長原,ながはら,nagahara,35.60223,139.69797,004232,e2987dc5-c5bf-4810-8b7b-8492af38d48e
d843e6f8-49b4-45ff-a69d-957afab25b6f,洗足池,せんぞくいけ,senzokuike,35.59968,139.69093,004239,e2987dc5-c5bf-4810-8b7b-8492af38d48e
6f8b1fb6-e733-414d-81e6-9515b030bd96,蓮沼,はすぬま,hasunuma,35.56396,139.7086,004323,e2987dc5-c5bf-4810-8b7b-8492af38d48e
3057a75c-b641-47f9-b417-c1f7598f6984,久が原,くがはら,kugahara,35.57946,139.68567,004292,e2987dc5-c5bf-4810-8b7b-8492af38d48e
9acd747b-0127-4392-9cfd-a8cda729715a,池上,いけがみ,ikegami,35.57195,139.70284,004309,e2987dc5-c5bf-4810-8b7b-8492af38d48e
fc9b0ef6-1cda-417f-b17d-84332ff2b3ce,蒲田,かまた,kamata,35.56192,139.71504,004330,e2987dc5-c5bf-4810-8b7b-8492af38d48e
f8d3724c-7cf1-43d7-bf84-e93fdbe1075c,千鳥町,ちどりちょう,chidorichou,35.573,139.69142,004305,e2987dc5-c5bf-4810-8b7b-8492af38d48e
3fe25f34-c797-4ceb-906a-fa7297ff8bb0,二子新地,ふたこしんち,futakoshinchi,35.60727,139.62268,004198,e2987dc5-c5bf-4810-8b7b-8492af38d48e
b03f38c7-5d6a-46df-bc36-abff760eea58,駒沢大学,こまざわだいがく,komazawadaigaku,35.63304,139.66097,004069,e2987dc5-c5bf-4810-8b7b-8492af38d48e
99cf9bb1-a7df-43ce-824b-db8aa69e3c11,梶が谷,かじがや,kajigaya,35.59379,139.60572,004257,e2987dc5-c5bf-4810-8b7b-8492af38d48e
a86ba8a7-526d-4b97-a5e4-2201bc6fccdf,高津,たかつ,takatsu,35.60346,139.61767,004230,e2987dc5-c5bf-4810-8b7b-8492af38d48e
fe4ba238-9edc-446b-8df0-35ce73e35bad,用賀,ようが,youga,35.62658,139.63425,004109,e2987dc5-c5bf-4810-8b7b-8492af38d48e
cc083596-3576-4954-afc8-66521ee1caa9,宮崎台,みやざきだい,miyazakidai,35.58709,139.59085,004271,e2987dc5-c5bf-4810-8b7b-8492af38d48e
4a5617d1-4d8b-4f9e-a67b-9fb69ee6d96d,池尻大橋,いけじりおおはし,ikejirioohashi,35.65071,139.68471,003972,e2987dc5-c5bf-4810-8b7b-8492af38d48e
418c34af-f80f-4eb8-91a0-fa60759ed5cb,宮前平,みやまえだいら,miyamaedaira,35.58496,139.58226,004274,e2987dc5-c5bf-4810-8b7b-8492af38d48e
ab800bad-2aa6-4d36-bbfc-6263b3e4abd0,桜新町,さくらしんまち,sakurashinmachi,35.6317,139.64537,004078,e2987dc5-c5bf-4810-8b7b-8492af38d48e
a2539d89-489a-4b23-a713-0d9fb96a434d,溝の口,みぞのくち,mizonokuchi,35.59978,139.61054,004238,e2987dc5-c5bf-4810-8b7b-8492af38d48e
7743338e-7cac-44d3-b03a-e0c16d745906,青葉台,あおばだい,aobadai,35.54286,139.5173,004392,e2987dc5-c5bf-4810-8b7b-8492af38d48e
196c252d-44b0-4284-8644-90a2c239b51c,つきみ野,つきみの,tsukimino,35.51052,139.45856,004486,e2987dc5-c5bf-4810-8b7b-8492af38d48e
601fef05-f225-4132-b2f5-7bab335121f8,市が尾,いちがお,ichigao,35.55127,139.54126,004360,e2987dc5-c5bf-4810-8b7b-8492af38d48e
2a24842c-a112-4bcd-b5c9-1a3070b1bb4e,たまプラーザ,たまぷらーざ,tamapura-za,35.57741,139.55865,004296,e2987dc5-c5bf-4810-8b7b-8492af38d48e
ba79f9c7-40cc-467c-90b8-4e8e0f6c22bf,すずかけ台,すずかけだい,suzukakedai,35.5171,139.48175,004466,e2987dc5-c5bf-4810-8b7b-8492af38d48e
7d19c08c-4bba-4991-bf6c-6a71d9c1896d,田奈,たな,tana,35.53592,139.50459,004412,e2987dc5-c5bf-4810-8b7b-8492af38d48e
94a2a386-46fe-44c6-9994-fccc68b60a97,藤が丘,ふじがおか,fujigaoka,35.5434,139.52758,004391,e2987dc5-c5bf-4810-8b7b-8492af38d48e
011ec0c5-24ee-4a5f-a187-d4652cfa6ab2,鷺沼,さぎぬま,saginuma,35.57961,139.57303,004290,e2987dc5-c5bf-4810-8b7b-8492af38d48e
d2d72f18-cc9c-430a-8f22-3d9fd510d171,江田,えだ,eda,35.55854,139.55141,004340,e2987dc5-c5bf-4810-8b7b-8492af38d48e
f7efabf7-b51e-4081-bd5e-381b12820620,つくし野,つくしの,tsukushino,35.52707,139.48494,004441,e2987dc5-c5bf-4810-8b7b-8492af38d48e
5c31c372-9803-4ba4-b0f2-8cd03783a707,南町田グランベリーパーク,なみまちだぐらんべりーぱーく,minamimachidaguranberi-pa-ku,35.51152,139.47044,004484,e2987dc5-c5bf-4810-8b7b-8492af38d48e
4b6b9188-543b-456e-9766-3b2fbb4217b3,多摩川,たまがわ,tamagawa,35.58947,139.66874,004261,e2987dc5-c5bf-4810-8b7b-8492af38d48e
81568e59-721d-4143-9211-0d31511854b6,代官山,だいかんやま,daikanyama,35.64825,139.70349,003985,e2987dc5-c5bf-4810-8b7b-8492af38d48e
d081b847-3792-4165-a1f2-92b26ad81c1b,中目黒,なかめぐろ,nakameguro,35.64419,139.69893,004014,e2987dc5-c5bf-4810-8b7b-8492af38d48e
11353392-06ef-4df8-972a-d5574e20e8d3,祐天寺,ゆうてんじ,yuutenji,35.63717,139.69075,004050,e2987dc5-c5bf-4810-8b7b-8492af38d48e
5eb67e9c-72f5-4411-9766-a89d1270ddd5,学芸大学,がくげいだいがく,gakugeidaigaku,35.62877,139.68524,004094,e2987dc5-c5bf-4810-8b7b-8492af38d48e
e70ec3d0-24ec-45d1-af26-045b1020ab6a,都立大学,とりつだいがく,toritsudaigaku,35.61785,139.67644,004143,e2987dc5-c5bf-4810-8b7b-8492af38d48e
062b4c33-cc5e-4dd7-a17f-e4fa4e00e1e7,田園調布,でんえんちょうふ,denenchoufu,35.59729,139.66729,004245,e2987dc5-c5bf-4810-8b7b-8492af38d48e
2f7c63e4-05fb-49dd-a39d-ab58ffbcbe7b,反町,たんまち,tannmachi,35.47422,139.62536,004608,e2987dc5-c5bf-4810-8b7b-8492af38d48e
71276651-f81b-48da-8f00-077195164c0e,綱島,つなしま,tsunashima,35.53682,139.6348,004406,e2987dc5-c5bf-4810-8b7b-8492af38d48e
46b8c570-5af2-4629-a4c5-37656250e283,元住吉,もとすみよし,motosumiyoshi,35.56571,139.65472,004322,e2987dc5-c5bf-4810-8b7b-8492af38d48e
3396f753-f8ff-46ee-9fe8-18e5a6ab9840,大倉山,おおくらやま,ookurayama,35.52243,139.62983,004452,e2987dc5-c5bf-4810-8b7b-8492af38d48e
a71595e3-9b7f-4a16-9100-0d839d175e74,武蔵小杉,むさしこすぎ,musashikosugi,35.57625,139.65977,004297,e2987dc5-c5bf-4810-8b7b-8492af38d48e
3cd4ecb6-118b-4270-8df5-564cf76b01b6,日吉,ひよし,hiyoshi,35.55377,139.64697,004351,e2987dc5-c5bf-4810-8b7b-8492af38d48e
8327f831-250e-49f0-a04f-93801a93f646,菊名,きくな,kikuna,35.50993,139.6306,004487,e2987dc5-c5bf-4810-8b7b-8492af38d48e
4708f4e6-5c06-40c3-a97c-c91bff7f7bfd,新丸子,しんまるこ,shinmaruko,35.58046,139.66194,004287,e2987dc5-c5bf-4810-8b7b-8492af38d48e
64fd2e18-11b3-4b0f-9c8e-50bf56d40918,東白楽,ひがしはくらく,higashihakuraku,35.4834,139.62953,004572,e2987dc5-c5bf-4810-8b7b-8492af38d48e
0557023e-ec33-4158-8dc7-e7d597ed7185,白楽,はくらく,hakuraku,35.4895,139.62792,004554,e2987dc5-c5bf-4810-8b7b-8492af38d48e
3f5d6c85-5228-4883-a608-19fda60193c4,妙蓮寺,みょうれんじ,myourenji,35.49878,139.63331,004528,e2987dc5-c5bf-4810-8b7b-8492af38d48e
00aca9da-588a-4127-9313-97d1459007c2,沼部,ぬまべ,numabe,35.58249,139.67317,004279,e2987dc5-c5bf-4810-8b7b-8492af38d48e
68035557-520b-4fb5-9946-d0e035d926c9,武蔵新田,むさしにった,musashinitta,35.56776,139.69244,004317,e2987dc5-c5bf-4810-8b7b-8492af38d48e
